Thiol,AATSC4p,ATSC3dv,GATS2dv,VR1_Dzse,MATS3pe,MATS3i,BCUTare-1l,AATSC4v,MATS3dv,AATS0se,AATSC4m,MATS4pe,AATSC2Z,MATS4c,ETA_dEpsilon_A,BIC4,Mp,VR2_Dzv,AATS5pe,IC1,SssCH2,AATS0s,MZ,ETA_dEpsilon_B,GATS3d,AATSC4s,MATS3d,AETA_eta_FL,TpiPC10,BCUTdv-1h,piPC3,AATSC3dv,AATS2dv,MATS4i,GATS5dv,BIC5,MATS4Z,GATS1s,BIC3,naRing,n6aRing,MIC2,ETA_epsilon_1,MATS1dv,GATS2Z,AATS2p,SIC3,ATSC6i,ETA_eta_F,AATS0p,MATS4are,GATS4se,AATSC3d,GATS1Z,ATSC1d,VR3_Dzse,VSA_EState6,AATS4are,AATS1se,GATS4c,FilterItLogS,BCUTm-1l,AATS1m,AATS0v,SIC4,AATSC4c,ATSC2p,GATS4s,AATSC5pe,SIC5,MATS1c,BCUTse-1l,ATSC3s,GATS2m,MATS4m,ATSC0s,nBondsKD,BCUTs-1h,ATS1dv,BCUTpe-1l,MIC0,nBondsKS,IC5,ZMIC4,AMW,Zagreb2,ATS1p,ATS0se,mZagreb2,ATSC0i,AATS1i,AXp-3d,AETA_beta_s,AATSC5s,AATS3d,AATS1v,ATS1i,ATS4are,VR1_Dzpe,ETA_dEpsilon_C
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
CCS,0.2219060027609999,0.8193872885230908,1.4828909670793018,3.73405629162796,-0.0173210161662828,-0.0684365568375977,2.325796906126024,29.47553428205258,0.1574139142656359,7.126185,34.75495511111111,0.4988452655889124,-3.608736942070274,0.4339727162805503,0.0538720538720537,0.8064606485487905,0.681354491017964,1.249946321603525,,1.8799649487271108,0.9444444444444444,1.5338659418449083,0.6296296296296297,0.0,0.0,0.0376753957635937,0.1250000000000001,-0.0685880493295764,1.9459101490553128,2.020139073010642,0.0,0.0682822740435909,0.0427350427350427,0.4813170126933402,,0.8064606485487905,0.3378378378378378,1.9935527714370356,0.8064606485487905,0,0,21.128967023604464,0.4629629629629629,-0.2362965565706254,1.047817047817048,1.320778221492,0.7632300273809492,0.0,-0.3512613723566322,1.8506086032326663,0.4924623115577889,0.0,0.0123456790123456,1.0945945945945947,-0.345679012345679,0.1135223161025542,0.0,4.840000000000001,7.364142750000001,0.4852869532786061,-0.6143474307521162,11.90070491269556,77.77358762499998,181.14594520565385,0.7632300273809492,0.0024389885155464,-1.338894862088,0.0,,0.7632300273809492,-0.4529291215340901,2.61708876885587,0.1142243447532278,1.0525909321338314,0.3500527683449099,0.9718877542380056,0,2.023867721170789,3.1111111111111107,2.401572359382929,17.479308512251045,8,2.4193819456463714,12.763576394898523,6.891002354666666,4.0,15.133321249999996,64.135665,1.0,14.46096513361354,143.74299009024125,,0.3333333333333333,,1.0,204.5170475552413,1149.94392072193,14.520000000000003,3.724237380848669,-0.0538720538720537
